STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0RX-01	884.96	1219.93	2869.43	335.444	91.7453	1067.49	1121.97
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HY-01	1061.76	668.75	2784.19	330.882	444.118	1357.35	877.573
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HX-01	1003.53	1337.53	1650.94	385.473	122.772	1888.48	494.9
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HW-01	1266.01	1357.71	1241.97	824.421	163.222	1232.48	343.064
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HU-01	1132.83	1908.43	3222.06	791.736	179.451	1954.47	1111.66
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HQ-01	895.698	1086.89	698.203	378.793	128.214	2681.7	187.597
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HP-01	1185.39	881.88	1258.45	181.526	188.606	1252.01	303.186
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HO-01	692.308	1464.93	633.484	351.176	139.989	1513.86	187.5
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HN-01	1131.67	1135.58	594.714	130.69	23.9843	1377.88	143.417
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HL-01	1288.2	1306.21	1061.24	658.961	81.0567	972.081	664.365
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HK-01	716.544	1456.27	688.62	243.414	89.0411	1342.99	181.243
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HI-01	990.593	1293.36	540.835	299.256	83.3407	1712.53	159.297
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HF-01	958.926	1239.36	806.857	198.136	81.4014	1573.01	223.63
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HB-01	596.365	1532.76	1646.1	138.69	76.9967	1278.81	722.621
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HA-01	1174.07	1014.96	571.495	188.333	67.7258	1308.59	221.269
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H9-01	1704.23	1156.88	1189.72	472.681	159.906	1984.56	337.406
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H7-01	1020.68	1068.61	1359.49	314.511	91.9238	1102.43	751.149
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H6-01	1686.13	1193.03	459.449	224.655	109.895	1725.06	151.257
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H5-01	1167.33	1285.12	629.202	285.625	113.271	1950.07	223.156
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H3-01	1762.18	1563.08	294.934	315.263	112.294	2336.88	102.614
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H0-01	1147.01	1728.32	2484.83	857.162	320.527	1036.13	606.069
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0GZ-01	1721.06	846.868999999999	1097.05	345.074	147.136	2931.69	250.658
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0GY-01	1293.51	1231.29	2323.72	276.375	206.943	2451.76	604.599
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0EI-01	1809.97	1269.99	885.284	428.737	229.046	921.205	249.131
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0EE-01	1786.11	947.615	3739.25	277.824	353.138	263.096	1122.01
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0EB-01	931.182	1305.24	583.8	245.308	110.635	2457.03	184.063
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0EA-01	1146.07	1313.55	132.073	135.423	66.0366	2089.72	36.8465
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E9-01	1479.61	1507.56	671.326	317.084	114.66	1471.82	226.842
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E7-01	1318.39	1452.18	606.826	304.996	131.206	1150.93	173.214
