STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0YE-01	NA	NA	NA	NA	-0.384488837	-1.791712233	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0YD-01	NA	NA	NA	NA	-0.338813986	-1.707404669	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0YC-01	NA	NA	NA	NA	0.004467479	-0.998275975	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0T7-01	NA	NA	NA	NA	-0.34605798	-2.03716395	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0T6-01	NA	NA	NA	NA	-0.225482292	-3.052117135	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0T5-01	NA	NA	NA	NA	-0.469580015	-1.578855694	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0T4-01	NA	NA	NA	NA	-0.454457328	-2.714106652	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0T3-01	NA	NA	NA	NA	-0.17501856	-1.770690119	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0T2-01	NA	NA	NA	NA	-0.501858798	-1.43273395	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0T1-01	NA	NA	NA	NA	-0.211599465	-1.270848153	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0T0-01	NA	NA	NA	NA	-0.222021714	-1.738586968	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0SY-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0SX-01	NA	NA	NA	NA	-0.510123548	-1.127915265	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0SW-01	NA	NA	NA	NA	-0.408822594	-1.238502878	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0SV-01	NA	NA	NA	NA	-0.391314424	-1.254272247	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0SU-01	NA	NA	NA	NA	-0.415792116	-1.864256847	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0ST-01	NA	NA	NA	NA	-0.200264715	-1.135162386	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EY-01	NA	NA	NA	NA	-0.400499812	-1.407125923	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EX-01	NA	NA	NA	NA	-0.454457328	-1.370091524	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EW-01	NA	NA	NA	NA	-0.454457328	-2.200865632	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EV-01	NA	NA	NA	NA	-0.666394162	-2.459508687	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EU-01	NA	NA	NA	NA	-0.172265685	-1.594275495	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0ET-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0ES-01	NA	NA	NA	NA	-0.317298362	-1.458098045	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0ER-01	NA	NA	NA	NA	-0.207459203	-1.30382461	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EQ-01	NA	NA	NA	NA	-0.289071944	-1.337182065	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EP-01	NA	NA	NA	NA	-0.076347846	-2.111315949	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EO-01	NA	NA	NA	NA	-0.474698129	-1.504089626	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EN-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0EM-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0D4-01	NA	NA	NA	NA	-0.428993163	-1.889719618	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0D3-01	NA	NA	NA	NA	-0.469750679	-1.449403707	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0D2-01	NA	NA	NA	NA	-0.064921003	-1.404496506	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0D1-01	NA	NA	NA	NA	-0.235167605	-1.37265679	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0D0-01	NA	NA	NA	NA	0.046783098	-1.335388784	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CZ-01	NA	NA	NA	NA	0.035791448	-1.384888026	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CX-01	NA	NA	NA	NA	-0.496364022	-1.221415159	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CW-01	NA	NA	NA	NA	-0.347902315	-1.566238055	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CV-01	NA	NA	NA	NA	-0.190850376	-1.554854384	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CU-01	NA	NA	NA	NA	-0.395167805	-1.911770178	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CT-01	NA	NA	NA	NA	-0.162404253	-1.45672094	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CS-01	NA	NA	NA	NA	-0.3780457	-1.662137727	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CR-01	NA	NA	NA	NA	-0.111992965	-1.633349025	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CQ-01	NA	NA	NA	NA	-0.254127972	-1.715082209	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CP-01	NA	NA	NA	NA	-0.137588579	-1.352419974	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CO-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CM-01	NA	NA	NA	NA	-0.450658105	-1.122947796	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CL-01	NA	NA	NA	NA	-0.454457328	-1.329852102	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A0CK-01	NA	NA	NA	NA	-0.361228398	-1.389250132	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04Y-01	NA	NA	NA	NA	-0.123323776	-1.680360939	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04X-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04W-01	NA	NA	NA	NA	-0.353963943	-1.299735951	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04V-01	NA	NA	NA	NA	-0.171793463	-1.872833819	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04U-01	NA	NA	NA	NA	0.144228818	-1.3883618	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04T-01	NA	NA	NA	NA	-0.105229043	-0.444564904	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04R-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04Q-01	NA	NA	NA	NA	-0.270389141	-0.990509439	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04P-01	NA	NA	NA	NA	-0.219087068	-1.597024669	NA
brca_tcga_pan_can_atlas_2018	TCGA-A2-A04N-01	NA	NA	NA	NA	-0.380739625	-1.577146124	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SQ-01	NA	NA	NA	NA	-0.31975398	-1.522174963	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SP-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SO-01	NA	NA	NA	NA	-0.544207982	-1.05201666	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SN-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SM-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SK-01	NA	NA	NA	NA	-0.007467496	-0.557180916	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SJ-01	NA	NA	NA	NA	-0.293964082	-2.013149302	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SI-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SH-01	NA	NA	NA	NA	-0.564706482	-1.512305064	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SG-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SF-01	NA	NA	NA	NA	-0.274631105	-2.034850168	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SE-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SD-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-A1-A0SB-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-5T-A9QA-01	NA	NA	NA	NA	-0.843199363	-2.161751455	NA
brca_tcga_pan_can_atlas_2018	TCGA-5L-AAT0-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-4H-AAAK-01	NA	NA	NA	NA	-0.355581351	-2.35858093	NA
brca_tcga_pan_can_atlas_2018	TCGA-3C-AALK-01	NA	NA	NA	NA	-0.749465723	-2.527512086	NA
brca_tcga_pan_can_atlas_2018	TCGA-3C-AALJ-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-3C-AALI-01	NA	NA	NA	NA	-0.442736178	-2.267366494	NA
brca_tcga_pan_can_atlas_2018	TCGA-3C-AAAU-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A1ES-01	NA	NA	NA	NA	-0.590002493	-2.263626704	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A1EO-01	NA	NA	NA	NA	-0.701214963	-1.342397089	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A1EN-01	NA	NA	NA	NA	-0.410684101	-1.627191376	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18V-01	NA	NA	NA	NA	-0.321439181	-1.935154007	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18U-01	NA	NA	NA	NA	-1.326822627	-2.819387572	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18T-01	NA	NA	NA	NA	-0.342643109	-1.197793013	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18S-01	NA	NA	NA	NA	-0.254945996	-1.614062786	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18R-01	NA	NA	NA	NA	-0.162388912	-1.563800014	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18Q-01	NA	NA	NA	NA	-0.316744355	-1.73979795	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18P-01	NA	NA	NA	NA	-0.569222971	-1.981700182	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18N-01	NA	NA	NA	NA	-0.037764897	-1.584581802	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18M-01	NA	NA	NA	NA	-0.299890261	-2.208956252	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18L-01	NA	NA	NA	NA	-0.298215177	-1.300232058	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18K-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18J-01	NA	NA	NA	NA	-0.227586863	-1.453256019	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18I-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18H-01	NA	NA	NA	NA	-0.138818028	-1.228253531	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18G-01	NA	NA	NA	NA	-0.455960371	-1.860188478	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A18F-01	NA	NA	NA	NA	-0.572636252	-1.857487267	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0WA-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0W7-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0W5-01	NA	NA	NA	NA	-0.493575065	-1.697098645	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0W4-01	NA	NA	NA	NA	-0.187476677	-1.694133898	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0W3-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0RX-01	NA	NA	NA	NA	-0.260148579	-1.118776381	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HY-01	NA	NA	NA	NA	-0.09313641	-1.363066163	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HX-01	NA	NA	NA	NA	-0.347153048	-1.751784693	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HW-01	NA	NA	NA	NA	-0.300548036	-1.563982729	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HU-01	NA	NA	NA	NA	-0.101527675	-1.682440729	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HQ-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HP-01	NA	NA	NA	NA	-0.857139831	-2.828296777	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HO-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HN-01	NA	NA	NA	NA	-0.351323041	-2.16177153	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HL-01	NA	NA	NA	NA	-0.241845252	-1.514669681	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HK-01	NA	NA	NA	NA	-0.330093515	-1.804040719	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HI-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HF-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HB-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0HA-01	NA	NA	NA	NA	-0.184701159	-1.531590147	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H9-01	NA	NA	NA	NA	-0.413168385	-1.908390096	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H7-01	NA	NA	NA	NA	-0.312537212	-1.50379419	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H6-01	NA	NA	NA	NA	-0.588817314	-2.974034735	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H5-01	NA	NA	NA	NA	-0.367512159	-2.14602457	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H3-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0H0-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0GZ-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0GY-01	NA	NA	NA	NA	-0.578675688	-1.985364648	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0EI-01	NA	NA	NA	NA	-0.317416954	-1.51893085	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0EE-01	NA	NA	NA	NA	-0.104052641	-1.391711573	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0EB-01	NA	NA	NA	NA	-0.44624686	-1.627945248	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0EA-01	NA	NA	NA	NA	-0.332303872	-2.250735915	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E9-01	NA	NA	NA	NA	-0.343117244	-1.616007705	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E7-01	NA	NA	NA	NA	-0.38474625	-1.681403242	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E6-01	NA	NA	NA	NA	-0.979310406	-2.928650373	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E2-01	NA	NA	NA	NA	-0.006928899	-1.286780039	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E1-01	NA	NA	NA	NA	-0.138730943	-1.391335797	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0E0-01	NA	NA	NA	NA	-0.306705679	-0.826601593	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DZ-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DX-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DV-01	NA	NA	NA	NA	-0.154707914	-1.635679376	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DT-01	NA	NA	NA	NA	-0.159778366	-1.856288125	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DS-01	NA	NA	NA	NA	-0.272466909	-1.847891824	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DQ-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DP-01	NA	NA	NA	NA	-0.239421353	-2.030832926	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DO-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DL-01	NA	NA	NA	NA	-0.361167431	-1.343240994	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DK-01	NA	NA	NA	NA	-0.372253155	-1.480624825	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DI-01	NA	NA	NA	NA	-0.214683722	-1.479732258	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DH-01	NA	NA	NA	NA	-0.454457328	-1.958577705	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DG-01	NA	NA	NA	NA	-0.446772521	-1.838560787	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DE-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0DD-01	NA	NA	NA	NA	-0.243011911	-1.632861445	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0C7-01	NA	NA	NA	NA	-0.204025362	-1.479547462	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0C3-01	NA	NA	NA	NA	-0.528853086	-1.625713721	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0C1-01	NA	NA	NA	NA	0.170613942	-1.081429478	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0C0-01	NA	NA	NA	NA	-0.36314862	-1.551201497	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BZ-01	NA	NA	NA	NA	-0.497737125	-1.59374813	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BW-01	NA	NA	NA	NA	-0.239618301	-1.760377569	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BV-01	NA	NA	NA	NA	-0.415483916	-1.557323372	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BT-01	NA	NA	NA	NA	-0.272240558	-1.235868674	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BS-01	NA	NA	NA	NA	-0.290885061	-1.563613561	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BR-01	NA	NA	NA	NA	-0.520314311	-1.758717773	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BQ-01	NA	NA	NA	NA	-0.195954914	-1.334432236	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BP-01	NA	NA	NA	NA	-0.832944183	-3.270502578	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BO-01	NA	NA	NA	NA	-0.786467061	-2.989278562	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BM-01	NA	NA	NA	NA	-0.26489561	-1.620130195	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BL-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BJ-01	NA	NA	NA	NA	0.047635049	-2.05322803	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BG-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BF-01	NA	NA	NA	NA	-0.259478659	-1.266854946	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BD-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BC-01	NA	NA	NA	NA	-0.306849256	-1.85868268	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BA-01	NA	NA	NA	NA	-0.168879141	-2.010411189	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B9-01	NA	NA	NA	NA	-0.470398884	-0.784063131	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B8-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B7-01	NA	NA	NA	NA	0	-1.548535337	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B5-01	NA	NA	NA	NA	-0.274885415	-1.344137974	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B4-01	NA	NA	NA	NA	-0.143893229	-1.498822801	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B3-01	NA	NA	NA	NA	-0.325854062	-1.097682876	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B2-01	NA	NA	NA	NA	-0.499470452	-1.541657639	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B1-01	NA	NA	NA	NA	-0.49067569	-2.17921276	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B0-01	NA	NA	NA	NA	-0.587281848	-1.826331223	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AZ-01	NA	NA	NA	NA	-0.131908006	-1.538427755	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AY-01	NA	NA	NA	NA	0.207344283	-1.719705181	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AW-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AV-01	NA	NA	NA	NA	-0.202782655	-0.86413941	NA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AU-01	NA	NA	NA	NA	-0.368902552	-1.860867193	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A40C-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A40B-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A409-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A408-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A402-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A401-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A400-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A3ZX-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A2IU-01	NA	NA	NA	NA	0.02129058	-1.553665546	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A1KN-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A1KI-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A1KF-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A1KC-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X7-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X5-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X4-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X1-01	NA	NA	NA	NA	-0.245870684	-1.525669427	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0X0-01	NA	NA	NA	NA	-0.171829598	-1.691107827	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WZ-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WY-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WX-01	NA	NA	NA	NA	-0.082598926	-0.765453873	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WW-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WV-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WT-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0WS-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RV-01	NA	NA	NA	NA	-0.180642948	-1.818156338	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RU-01	NA	NA	NA	NA	-0.134788643	-1.856012536	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RT-01	NA	NA	NA	NA	-0.143609085	-0.902440512	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RS-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RQ-01	NA	NA	NA	NA	-0.086627749	-2.08980621	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RP-01	NA	NA	NA	NA	-0.16336228	-1.668995086	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RO-01	NA	NA	NA	NA	-0.015008094	-1.965425025	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RN-01	NA	NA	NA	NA	-0.21957995	-1.589109003	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RM-01	NA	NA	NA	NA	-0.058021758	-1.475403899	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RL-01	NA	NA	NA	NA	-0.054490107	-1.788004864	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RI-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RH-01	NA	NA	NA	NA	-0.133024547	-1.539547837	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RG-01	NA	NA	NA	NA	-0.381281709	-1.596472879	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0RE-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IQ-01	NA	NA	NA	NA	-0.392745423	-1.843286128	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IP-01	NA	NA	NA	NA	NA	NA	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IO-01	NA	NA	NA	NA	-0.567488104	-1.706240131	NA
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0IN-01	NA	NA	NA	NA	NA	NA	NA
