STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09R-01	-0.5334	-1.1878	0.0813	1.2545	0.9085	-0.3784	0.4397
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09Q-01	-0.8872	0.8893	1.2063	0.5025	-0.0151	-1.6459	-0.0536
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09N-01	-2.8009	1.0902	0.7057	0.3241	0.3611	0.7489	0.0182
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09M-01	-0.4688	-1.0717	-0.0265	0.438	-0.7227	-0.2848	0.7488
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09I-01	-0.2005	1.3482	1.511	0.5712	1.6248	0.3381	1.4997
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09G-01	-0.7443	1.5599	0.2508	2.5824	0.5469	0.3245	0.2048
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09D-01	-0.0073	-0.4207	-0.0463	-0.7947	0.3683	0.9124	2.7281
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09C-01	0.4952	1.8145	0.2773	-0.3547	0.4279	1.1503	0.259
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09B-01	-0.4829	-0.5079	-0.8404	0.7072	-0.3815	0.7054	-1.1479
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09A-01	-0.1732	-0.0191	0.3101	0.429	-1.0444	-0.5221	0.1846
brca_tcga_pan_can_atlas_2018	TCGA-A8-A099-01	-1.0592	0.9046	-1.3068	0.3895	-0.0606	-0.0998	-1.1176
brca_tcga_pan_can_atlas_2018	TCGA-A8-A097-01	0.624	-0.7526	0.1041	1.5428	0.3122	-1.1976	0.5158
brca_tcga_pan_can_atlas_2018	TCGA-A8-A096-01	-1.3695	-0.4714	-0.0028	0.6387	0.7074	0.5954	-0.4304
brca_tcga_pan_can_atlas_2018	TCGA-A8-A095-01	0.5341	0.338	0.5995	1.7333	1.0776	1.0498	-0.0031
brca_tcga_pan_can_atlas_2018	TCGA-A8-A094-01	-0.0849	-1.3585	0.578	-0.1895	1.1757	-2.5519	1.1574
brca_tcga_pan_can_atlas_2018	TCGA-A8-A093-01	-0.5817	-0.9766	-0.176	0.5102	-0.1603	-0.4599	-0.6597
brca_tcga_pan_can_atlas_2018	TCGA-A8-A092-01	-2.0328	2.0778	1.3586	2.4887	0.8697	0.7188	1.539
brca_tcga_pan_can_atlas_2018	TCGA-A8-A091-01	-0.2637	0.1863	-1.0147	0.3445	0.8048	-0.4348	0.4379
brca_tcga_pan_can_atlas_2018	TCGA-A8-A090-01	-1.6111	0.1921	0.3562	1.7147	0.5722	-1.185	0.009
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08Z-01	0.4159	0.1781	-0.4435	0.2934	0.5483	0.2231	-0.6594
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08X-01	0.7945	-0.803	1.023	0.3292	1.4945	1.5627	0.9905
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08T-01	-0.957	0.5388	-0.7309	-0.2382	-0.2682	1.122	-0.8403
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08R-01	-0.0408	-0.4729	1.2646	1.5949	1.4135	-1.6453	1.45
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08P-01	-0.4384	-0.3834	0.7151	0.9005	0.2189	-2.1847	1.2226
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08O-01	0.318	-1.5594	-0.3004	0.7469	0.5087	-0.2844	-0.3835
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08L-01	0.995	-0.0408	0.7825	0.6721	-0.5229	-1.9978	1.0156
