STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	AURKA	BRCA1	BRCA2	TP53
ov_tcga_pan_can_atlas_2018	TCGA-24-1471-01	0.196	-0.36	-0.311	-0.311	-0.285	0.198	-0.259
ov_tcga_pan_can_atlas_2018	TCGA-24-1470-01	0	-0.016	-0.019	-0.01	-0.753	-0.794	-0.007
ov_tcga_pan_can_atlas_2018	TCGA-24-1469-01	0.304	-0.061	0.644	1	-0.144	-0.576	-0.405
ov_tcga_pan_can_atlas_2018	TCGA-24-1467-01	0.318	-0.404	-0.021	-0.021	-0.83	0.371	0.106
ov_tcga_pan_can_atlas_2018	TCGA-24-1466-01	-0.015	-0.492	0.569	0.325	-0.563	0.79	-0.595
ov_tcga_pan_can_atlas_2018	TCGA-24-1464-01	0.051	-0.093	0.428	0.428	0.111	-0.769	-0.708
ov_tcga_pan_can_atlas_2018	TCGA-24-1463-01	0.011	-0.722	0.106	0.821	-0.638	-0.037	-0.671
ov_tcga_pan_can_atlas_2018	TCGA-24-1436-01	-0.194	-0.126	0.771	0.771	-0.15	0.061	-0.171
ov_tcga_pan_can_atlas_2018	TCGA-24-1435-01	-0.098	-0.385	0.027	0.037	-0.759	-0.795	-0.763
ov_tcga_pan_can_atlas_2018	TCGA-24-1434-01	0.612	-0.26	1.78	0.784	-0.231	-0.375	-0.245
ov_tcga_pan_can_atlas_2018	TCGA-24-1431-01	-0.025	-0.558	0.537	0.577	-1.21	0	-0.578
ov_tcga_pan_can_atlas_2018	TCGA-24-1430-01	0	0.177	-0.015	0.017	-0.825	-0.214	-0.825
ov_tcga_pan_can_atlas_2018	TCGA-24-1428-01	0.398	-0.493	0.5	0.555	-0.448	-0.518	0.249
ov_tcga_pan_can_atlas_2018	TCGA-24-1427-01	0.026	0.548	0.433	0.881	-0.325	0.028	-0.325
ov_tcga_pan_can_atlas_2018	TCGA-24-1426-01	0.006	0.014	0.654	0.654	-0.816	-0.834	-0.857
ov_tcga_pan_can_atlas_2018	TCGA-24-1425-01	-0.071	-0.533	0.077	0.077	-0.514	0.607	-0.514
ov_tcga_pan_can_atlas_2018	TCGA-24-1424-01	0.55	0.058	0.953	0.973	-0.766	-0.8	-0.415
ov_tcga_pan_can_atlas_2018	TCGA-24-1423-01	0.721	-0.201	0.658	0.658	-0.787	-0.031	-0.855
ov_tcga_pan_can_atlas_2018	TCGA-24-1422-01	0.302	0.383	0.436	0.343	-0.29	0.435	-0.399
ov_tcga_pan_can_atlas_2018	TCGA-24-1419-01	-0.008	0.799	0.037	0.037	-0.921	-0.935	0.009
ov_tcga_pan_can_atlas_2018	TCGA-24-1418-01	0.152	-0.211	0.537	0.537	-0.096	0.411	-0.576
ov_tcga_pan_can_atlas_2018	TCGA-24-1417-01	-0.007	-0.108	0.538	-0.518	-0.018	-0.473	-0.476
ov_tcga_pan_can_atlas_2018	TCGA-24-1416-01	-0.024	-0.46	0.002	0.002	-0.863	-0.008	-0.877
ov_tcga_pan_can_atlas_2018	TCGA-24-1413-01	-0.264	0.071	0.121	0.121	-1.03	-1.05	-1.03
ov_tcga_pan_can_atlas_2018	TCGA-24-1105-01	0.016	0.093	0.152	0.152	-0.285	-0.749	0.102
ov_tcga_pan_can_atlas_2018	TCGA-24-1104-01	-0.03	-0.648	-0.007	0.633	-0.669	0.011	-0.669
ov_tcga_pan_can_atlas_2018	TCGA-24-1103-01	0.009	0.02	-0.038	0.787	-0.06	-0.894	-0.931
ov_tcga_pan_can_atlas_2018	TCGA-23-2649-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2647-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2645-01	-0.002	0.036	0.594	0.602	-0.391	-0.483	-0.454
ov_tcga_pan_can_atlas_2018	TCGA-23-2643-01	0.083	2.48	0.678	0.678	-0.496	-0.488	-0.496
ov_tcga_pan_can_atlas_2018	TCGA-23-2641-01	0	-0.753	0.091	0.091	-0.827	-0.833	-0.835
ov_tcga_pan_can_atlas_2018	TCGA-23-2084-01	0.539	0.501	0.412	0.412	-0.525	-0.586	-0.584
ov_tcga_pan_can_atlas_2018	TCGA-23-2081-01	-0.063	-0.023	0.012	0.851	-0.572	-0.897	-0.879
ov_tcga_pan_can_atlas_2018	TCGA-23-2079-01	-0.037	-0.792	0.663	0.663	0	-0.034	0.029
ov_tcga_pan_can_atlas_2018	TCGA-23-2078-01	0.46	0.637	0.044	0.069	-0.56	-0.042	-0.56
ov_tcga_pan_can_atlas_2018	TCGA-23-2077-01	0.195	-0.305	0.2	0.221	-0.141	-0.362	0.266
ov_tcga_pan_can_atlas_2018	TCGA-23-2072-01	0.242	-0.228	0.307	-0.379	-0.974	0.872	-0.303
ov_tcga_pan_can_atlas_2018	TCGA-23-1809-01	-0.025	-0.639	1.14	1.13	-0.663	-0.102	-0.085
ov_tcga_pan_can_atlas_2018	TCGA-23-1124-01	-0.049	-0.524	1.61	-0.02	-0.591	-0.42	-0.582
ov_tcga_pan_can_atlas_2018	TCGA-23-1123-01	0.016	-0.549	0.976	1.28	-0.551	-0.607	-0.551
ov_tcga_pan_can_atlas_2018	TCGA-23-1122-01	0.212	0.206	0.284	0.403	1.31	-0.442	-0.249
ov_tcga_pan_can_atlas_2018	TCGA-23-1121-01	0.976	0.264	0.743	0.882	-0.066	0.501	-0.983
ov_tcga_pan_can_atlas_2018	TCGA-23-1120-01	0.011	0.048	0.05	0.055	0.133	-0.862	-0.815
ov_tcga_pan_can_atlas_2018	TCGA-23-1119-01	0.227	-0.364	0.654	0.161	-0.432	-0.55	-0.101
ov_tcga_pan_can_atlas_2018	TCGA-23-1118-01	0.062	-0.034	0.148	-0.7	-0.65	0.875	-0.609
ov_tcga_pan_can_atlas_2018	TCGA-23-1117-01	-0.008	0.329	0.52	2.68	-0.003	0.85	-0.531
ov_tcga_pan_can_atlas_2018	TCGA-23-1116-01	0.316	-0.01	0.031	0.406	-0.268	-0.118	-0.283
ov_tcga_pan_can_atlas_2018	TCGA-23-1114-01	0.366	-0.504	1.04	0.949	-0.526	-1.12	0.563
ov_tcga_pan_can_atlas_2018	TCGA-23-1113-01	-0.02	0.019	0.016	0.012	-0.911	0.007	-0.909
ov_tcga_pan_can_atlas_2018	TCGA-23-1111-01	-0.065	-0.511	1.95	2.02	-0.49	-0.048	-0.477
ov_tcga_pan_can_atlas_2018	TCGA-23-1110-01	0.011	-0.687	1.39	2.2	-0.664	-0.678	-0.664
ov_tcga_pan_can_atlas_2018	TCGA-23-1109-01	0.032	-0.054	3.66	0.578	-0.504	0.472	-0.558
ov_tcga_pan_can_atlas_2018	TCGA-23-1032-01	0.125	0.075	0.396	0.408	-0.696	-0.687	-0.028
ov_tcga_pan_can_atlas_2018	TCGA-23-1031-01	0.03	0.098	0.295	0.295	-0.311	-0.343	0.056
ov_tcga_pan_can_atlas_2018	TCGA-23-1030-01	0.003	-0.01	0.602	0.001	-1.17	0.072	-0.561
ov_tcga_pan_can_atlas_2018	TCGA-23-1029-01	0.677	0.018	-0.004	-0.004	-0.784	-0.864	-0.821
ov_tcga_pan_can_atlas_2018	TCGA-23-1028-01	0.072	-0.051	0.041	-0.167	-1.29	-0.12	-0.008
ov_tcga_pan_can_atlas_2018	TCGA-23-1027-01	-0.011	-0.797	-0.009	-0.036	-0.042	-0.795	-0.819
ov_tcga_pan_can_atlas_2018	TCGA-23-1026-01	-0.01	-0.084	0.013	0.056	-0.667	-0.024	-0.734
ov_tcga_pan_can_atlas_2018	TCGA-23-1024-01	0.83	-0.047	-0.109	2.05	-0.585	-0.566	-0.623
ov_tcga_pan_can_atlas_2018	TCGA-23-1023-01	0.008	0.632	-0.004	-0.017	1.03	-0.641	-0.62
ov_tcga_pan_can_atlas_2018	TCGA-23-1022-01	-0.575	1.11	0.959	0.879	-0.035	-0.031	-0.094
ov_tcga_pan_can_atlas_2018	TCGA-23-1021-01	0.57	-0.412	0.614	0.624	-0.614	-0.619	-0.614
ov_tcga_pan_can_atlas_2018	TCGA-20-1687-01	0.261	2.11	0.033	0.493	-0.761	0.041	-0.803
ov_tcga_pan_can_atlas_2018	TCGA-20-1686-01	0.471	-0.141	0.184	0.924	-0.602	-0.069	-0.685
ov_tcga_pan_can_atlas_2018	TCGA-20-1685-01	0.039	0.299	0.346	0.237	-0.558	-0.595	-0.558
ov_tcga_pan_can_atlas_2018	TCGA-20-1684-01	0.02	0.164	1.15	0.825	-0.568	-0.61	0.016
ov_tcga_pan_can_atlas_2018	TCGA-20-1683-01	0.02	0.049	0.185	0.734	0.016	-0.026	0.609
ov_tcga_pan_can_atlas_2018	TCGA-20-1682-01	-0.753	0.165	1.11	0.181	-0.708	-0.762	-0.714
ov_tcga_pan_can_atlas_2018	TCGA-13-A5FU-01	0.336	0.039	0.631	0.704	-0.214	-0.385	-0.283
ov_tcga_pan_can_atlas_2018	TCGA-13-A5FT-01	-0.012	0.017	1.39	0.009	-0.041	-0.827	-0.832
ov_tcga_pan_can_atlas_2018	TCGA-13-2071-01	0.007	-0.004	-0.005	-0.005	-0.415	-0.573	-0.618
ov_tcga_pan_can_atlas_2018	TCGA-13-2066-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-2065-01	0	-0.195	0.294	0.287	-0.562	-0.581	-0.542
ov_tcga_pan_can_atlas_2018	TCGA-13-2061-01	0	0.431	0.332	0.572	-0.405	-0.448	-0.511
ov_tcga_pan_can_atlas_2018	TCGA-13-2060-01	0.406	-0.021	1.01	0.475	-0.52	-0.555	0.474
ov_tcga_pan_can_atlas_2018	TCGA-13-2059-01	0.734	-0.835	0.483	-0.528	-0.505	-0.493	-0.054
ov_tcga_pan_can_atlas_2018	TCGA-13-2057-01	0.98	-0.187	0.95	1.31	0.279	-0.893	0.632
ov_tcga_pan_can_atlas_2018	TCGA-13-1819-01	-0.047	0.159	0.008	0.572	-0.792	-0.04	-0.014
ov_tcga_pan_can_atlas_2018	TCGA-13-1817-01	0.272	0.321	0.302	0.302	-0.434	-0.459	-0.43
ov_tcga_pan_can_atlas_2018	TCGA-13-1512-01	-0.746	-0.741	0	0.005	-0.724	-0.024	-0.746
ov_tcga_pan_can_atlas_2018	TCGA-13-1511-01	-0.027	0.006	0.774	0.003	-0.851	-0.898	0.773
ov_tcga_pan_can_atlas_2018	TCGA-13-1510-01	-0.01	0.701	0.02	0.02	-0.578	-0.847	-0.797
ov_tcga_pan_can_atlas_2018	TCGA-13-1509-01	0.588	0.103	0.075	0.781	0.027	0.029	-0.719
ov_tcga_pan_can_atlas_2018	TCGA-13-1507-01	-0.109	-0.486	0.517	0.541	-0.39	0	0.093
ov_tcga_pan_can_atlas_2018	TCGA-13-1506-01	0.526	0.046	0.792	0.879	-0.586	0.273	-0.022
ov_tcga_pan_can_atlas_2018	TCGA-13-1505-01	0.392	0	0.41	0.41	-0.536	-0.742	0.007
ov_tcga_pan_can_atlas_2018	TCGA-13-1504-01	0.271	0.303	0.516	0.516	-0.587	-0.073	-0.184
ov_tcga_pan_can_atlas_2018	TCGA-13-1501-01	-0.308	0.109	0.152	0.455	-0.549	0.051	-0.557
ov_tcga_pan_can_atlas_2018	TCGA-13-1500-01	0	0.062	0.004	0.563	-0.674	-0.368	-0.674
ov_tcga_pan_can_atlas_2018	TCGA-13-1499-01	0.078	0.329	0.375	0.375	-0.252	-0.262	-0.252
ov_tcga_pan_can_atlas_2018	TCGA-13-1498-01	0.005	0.028	0.037	0.843	-0.839	0.021	-0.839
ov_tcga_pan_can_atlas_2018	TCGA-13-1497-01	0.12	-0.015	0.084	0.088	-1.01	0.933	-0.568
ov_tcga_pan_can_atlas_2018	TCGA-13-1496-01	0.412	0.676	0.013	-0.029	-0.51	-0.056	-0.51
ov_tcga_pan_can_atlas_2018	TCGA-13-1495-01	0.083	-0.318	-0.293	-0.305	-0.772	-0.835	-0.27
ov_tcga_pan_can_atlas_2018	TCGA-13-1494-01	0.049	0.005	0.047	0.026	-0.534	-0.593	-0.571
ov_tcga_pan_can_atlas_2018	TCGA-13-1492-01	-0.006	-0.918	0.746	0.746	-0.921	-0.889	-0.965
ov_tcga_pan_can_atlas_2018	TCGA-13-1491-01	0.002	0.081	0.053	0.073	-0.773	0	-0.773
ov_tcga_pan_can_atlas_2018	TCGA-13-1489-01	0.055	0.626	0.175	0.135	-0.775	-0.832	0.194
ov_tcga_pan_can_atlas_2018	TCGA-13-1488-01	0.013	-0.449	0.92	-0.219	0.14	-0.261	-0.132
ov_tcga_pan_can_atlas_2018	TCGA-13-1487-01	0.028	0.069	0.452	0.318	-1.1	-0.541	0.056
ov_tcga_pan_can_atlas_2018	TCGA-13-1485-01	0	-0.007	0.693	0.693	0	-0.018	0
ov_tcga_pan_can_atlas_2018	TCGA-13-1484-01	-0.159	0.47	0.83	0.844	-0.267	0.11	-0.267
ov_tcga_pan_can_atlas_2018	TCGA-13-1483-01	-0.063	-0.187	0.052	-0.513	-0.579	-0.487	-0.579
ov_tcga_pan_can_atlas_2018	TCGA-13-1482-01	-0.003	0.023	0.091	0.115	-0.762	-0.829	-0.762
ov_tcga_pan_can_atlas_2018	TCGA-13-1481-01	0.097	0.129	0.44	1.03	-0.126	-0.383	-0.495
ov_tcga_pan_can_atlas_2018	TCGA-13-1477-01	0.001	0.758	0.012	0.012	0.022	-0.005	-0.861
ov_tcga_pan_can_atlas_2018	TCGA-13-1412-01	-0.146	0.035	-0.007	1	-0.024	0.632	0.071
ov_tcga_pan_can_atlas_2018	TCGA-13-1411-01	0.034	0.071	0.076	0.017	-0.317	0.065	-0.317
ov_tcga_pan_can_atlas_2018	TCGA-13-1410-01	-0.034	1.61	3.13	3.04	-0.13	-0.084	-0.177
ov_tcga_pan_can_atlas_2018	TCGA-13-1409-01	0.541	0.019	0.777	0.777	-1.08	-0.32	-1.08
ov_tcga_pan_can_atlas_2018	TCGA-13-1408-01	0.345	0.058	0.461	0.466	-0.352	-0.427	-1.06
ov_tcga_pan_can_atlas_2018	TCGA-13-1407-01	0.51	0.511	1.47	1.47	-0.839	0.516	-0.897
ov_tcga_pan_can_atlas_2018	TCGA-13-1405-01	0.024	-0.744	0.077	0.069	-0.69	-0.084	-0.727
ov_tcga_pan_can_atlas_2018	TCGA-13-1404-01	-0.004	0.045	0.069	0.033	-0.949	-1.01	-0.962
ov_tcga_pan_can_atlas_2018	TCGA-13-1403-01	1.05	0.059	1.23	1.16	-0.932	-1.02	-0.977
ov_tcga_pan_can_atlas_2018	TCGA-09-2055-01	-0.018	0.565	-0.059	1.22	-0.778	-0.792	-0.789
ov_tcga_pan_can_atlas_2018	TCGA-09-2054-01	1.26	0.022	0.114	0.722	-1.24	-0.631	-0.685
ov_tcga_pan_can_atlas_2018	TCGA-09-2053-01	0.032	-0.295	0.976	0.974	-0.729	-0.011	-0.734
ov_tcga_pan_can_atlas_2018	TCGA-09-2051-01	0.138	0.08	0.681	1.38	-0.507	-0.501	0.285
ov_tcga_pan_can_atlas_2018	TCGA-09-2050-01	0.846	-0.892	0.06	0.124	-0.877	-0.924	-0.889
ov_tcga_pan_can_atlas_2018	TCGA-09-2049-01	0.055	1.05	0.047	0.678	-0.527	0.442	-0.527
ov_tcga_pan_can_atlas_2018	TCGA-09-2045-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-09-2044-01	0.02	-0.82	0.862	-0.057	0.04	-0.031	-0.818
ov_tcga_pan_can_atlas_2018	TCGA-09-2043-01	0.701	-0.067	0.842	-0.051	-0.03	-0.025	-0.03
ov_tcga_pan_can_atlas_2018	TCGA-09-1675-01	-0.041	0.001	0.058	0.043	-0.912	-0.004	-0.926
ov_tcga_pan_can_atlas_2018	TCGA-09-1674-01	1.23	0.675	0.979	1.93	-0.072	-0.737	-0.076
ov_tcga_pan_can_atlas_2018	TCGA-09-1673-01	0.491	-0.939	0.08	0.104	-0.882	-0.45	0.178
ov_tcga_pan_can_atlas_2018	TCGA-09-1672-01	0.39	0.516	0.001	0.001	-0.509	-0.107	-0.509
ov_tcga_pan_can_atlas_2018	TCGA-09-1670-01	0.222	0.427	0.366	0.366	-0.645	-0.665	0.408
ov_tcga_pan_can_atlas_2018	TCGA-09-1669-01	0.024	0.023	0.074	0.562	-0.816	-0.006	-0.828
ov_tcga_pan_can_atlas_2018	TCGA-09-1668-01	0	0.348	0.337	0.844	-0.575	-0.62	-0.575
ov_tcga_pan_can_atlas_2018	TCGA-09-1667-01	0.043	-0.284	-0.231	-0.008	-0.386	-0.308	-0.727
ov_tcga_pan_can_atlas_2018	TCGA-09-1666-01	-0.024	0.014	0	-0.003	-0.889	0	-0.913
ov_tcga_pan_can_atlas_2018	TCGA-09-1665-01	0.648	0.027	1.47	1.92	0.001	-0.101	-0.018
ov_tcga_pan_can_atlas_2018	TCGA-09-1664-01	-0.023	0	0.01	0.01	-0.844	-0.011	0.142
ov_tcga_pan_can_atlas_2018	TCGA-09-1662-01	0.707	0.011	-0.017	0.694	-0.799	0.787	-0.815
ov_tcga_pan_can_atlas_2018	TCGA-09-1661-01	0.674	0.18	1.09	2.02	0	-0.555	0
ov_tcga_pan_can_atlas_2018	TCGA-09-1659-01	0.148	0.164	0.477	0.487	-0.336	-0.317	-0.55
ov_tcga_pan_can_atlas_2018	TCGA-04-1655-01	0.894	0.335	0.879	0.879	-0.59	-0.691	-0.549
ov_tcga_pan_can_atlas_2018	TCGA-04-1654-01	-0.014	-0.852	0.02	0.041	-0.755	-0.057	0.165
ov_tcga_pan_can_atlas_2018	TCGA-04-1652-01	0.001	0.512	0.81	0.81	-0.556	-0.512	-0.556
ov_tcga_pan_can_atlas_2018	TCGA-04-1651-01	0.052	-0.009	-0.028	0.136	-0.836	-0.855	-0.836
ov_tcga_pan_can_atlas_2018	TCGA-04-1649-01	-0.031	-0.495	0.491	0.486	-0.513	-0.522	-0.508
ov_tcga_pan_can_atlas_2018	TCGA-04-1648-01	0.003	-0.815	0.034	0.199	-0.719	-1.07	-1.29
ov_tcga_pan_can_atlas_2018	TCGA-04-1646-01	0.421	0.397	1.53	1.5	-0.742	-0.718	-0.749
ov_tcga_pan_can_atlas_2018	TCGA-04-1644-01	0.013	-0.694	0.061	0.062	-0.786	-0.017	-0.816
ov_tcga_pan_can_atlas_2018	TCGA-04-1638-01	-0.016	0.065	0.092	0.092	-0.894	-0.974	-0.894
ov_tcga_pan_can_atlas_2018	TCGA-04-1542-01	-0.015	0.519	0.872	-0.055	-0.556	-0.556	-0.556
ov_tcga_pan_can_atlas_2018	TCGA-04-1536-01	-0.121	0.197	-0.005	1.47	-0.535	-0.465	-0.535
ov_tcga_pan_can_atlas_2018	TCGA-04-1530-01	0.069	-0.328	0.534	0.326	0.268	-0.331	-0.33
ov_tcga_pan_can_atlas_2018	TCGA-04-1525-01	0.193	-0.141	0.791	0.371	-0.005	-0.641	-0.214
ov_tcga_pan_can_atlas_2018	TCGA-04-1519-01	0.022	0.043	0.158	0.06	-0.913	0.025	-0.919
ov_tcga_pan_can_atlas_2018	TCGA-04-1517-01	-0.584	0.25	1.16	1.16	-0.821	-0.007	-0.855
ov_tcga_pan_can_atlas_2018	TCGA-04-1516-01	-0.054	-0.016	-0.078	0.544	-0.073	0.01	-0.079
ov_tcga_pan_can_atlas_2018	TCGA-04-1514-01	-0.106	0.036	0.543	0.543	-0.585	-0.575	-0.602
ov_tcga_pan_can_atlas_2018	TCGA-04-1371-01	0.681	0.061	1.17	1.25	-0.612	0.502	-0.625
ov_tcga_pan_can_atlas_2018	TCGA-04-1369-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-04-1367-01	-0.01	1.24	0.021	0.018	-0.987	-1.03	-0.987
ov_tcga_pan_can_atlas_2018	TCGA-04-1365-01	0	-0.052	0.088	0.087	-0.849	0.936	-0.886
ov_tcga_pan_can_atlas_2018	TCGA-04-1364-01	0.844	-0.251	3.66	3.66	-0.375	-0.048	-0.8
ov_tcga_pan_can_atlas_2018	TCGA-04-1362-01	-0.582	0.083	-0.034	0.749	0.127	-0.007	-0.581
ov_tcga_pan_can_atlas_2018	TCGA-04-1361-01	1.33	0.023	-0.056	-0.056	-0.726	-0.769	0.033
ov_tcga_pan_can_atlas_2018	TCGA-04-1360-01	-0.219	0.613	0.901	0.901	-0.585	-0.434	-0.585
ov_tcga_pan_can_atlas_2018	TCGA-04-1357-01	-0.071	-0.06	0.232	0.232	0.008	-0.478	-0.46
ov_tcga_pan_can_atlas_2018	TCGA-04-1356-01	0.471	-0.613	0.668	0.555	-0.569	-0.052	-0.099
ov_tcga_pan_can_atlas_2018	TCGA-04-1353-01	-0.034	-0.013	0.87	0.268	-0.809	-0.906	-0.863
ov_tcga_pan_can_atlas_2018	TCGA-04-1351-01	0.012	0.53	1.6	1.84	-0.464	2.07	-0.464
ov_tcga_pan_can_atlas_2018	TCGA-04-1350-01	0.681	0.806	0.816	0.766	-0.691	-0.05	-0.646
ov_tcga_pan_can_atlas_2018	TCGA-04-1349-01	0.502	0.679	0.643	0.643	-0.615	-0.483	-0.611
ov_tcga_pan_can_atlas_2018	TCGA-04-1348-01	-0.058	0.027	1.05	2.1	-0.915	-0.029	-0.939
ov_tcga_pan_can_atlas_2018	TCGA-04-1347-01	0.671	0.074	1.54	1.63	-0.221	-0.94	-0.127
ov_tcga_pan_can_atlas_2018	TCGA-04-1346-01	0.021	-0.073	0.424	0.424	0.035	-0.028	-0.053
ov_tcga_pan_can_atlas_2018	TCGA-04-1343-01	-0.155	-0.429	1.19	2.39	-0.453	-0.466	0.519
ov_tcga_pan_can_atlas_2018	TCGA-04-1342-01	-0.191	-0.335	0.681	0.713	-0.023	-0.413	-0.023
ov_tcga_pan_can_atlas_2018	TCGA-04-1341-01	0.029	0	0.597	0.636	0.124	-0.489	0.084
ov_tcga_pan_can_atlas_2018	TCGA-04-1338-01	0.058	-0.435	0.633	0.992	-0.426	0.517	-0.419
ov_tcga_pan_can_atlas_2018	TCGA-04-1337-01	-0.004	0.037	3.32	1.83	-0.406	0.347	-0.406
ov_tcga_pan_can_atlas_2018	TCGA-04-1336-01	0.629	-0.864	0.961	-0.864	-0.843	-0.884	-0.864
ov_tcga_pan_can_atlas_2018	TCGA-04-1335-01	-0.001	-0.004	0.022	0.01	-0.797	-0.817	-0.803
ov_tcga_pan_can_atlas_2018	TCGA-04-1332-01	-0.015	-0.1	0.06	0.462	-0.749	-0.298	0.024
ov_tcga_pan_can_atlas_2018	TCGA-04-1331-01	-0.03	0.358	0.242	0.242	-0.277	-0.767	-0.722
ov_tcga_pan_can_atlas_2018	TCGA-13-0723-01	-0.496	-0.443	0.59	0.981	-0.445	-0.023	-0.466
ov_tcga_pan_can_atlas_2018	TCGA-10-0935-01	0.55	0.542	2.15	2.15	0.002	1.15	-0.036
ov_tcga_pan_can_atlas_2018	TCGA-72-4232-01	-0.006	0.967	0.005	0.005	-1.02	-1.01	-0.005
ov_tcga_pan_can_atlas_2018	TCGA-13-0761-01	0.006	-0.048	0.093	0.091	-0.698	-0.739	-0.712
ov_tcga_pan_can_atlas_2018	TCGA-13-0891-01	-0.914	-0.475	0.528	0.057	-0.944	-0.959	0.088
ov_tcga_pan_can_atlas_2018	TCGA-13-0757-01	0.803	0.259	0.787	0.78	-0.079	0.148	-0.532
ov_tcga_pan_can_atlas_2018	TCGA-13-0911-01	0.042	-0.454	0.797	0.797	-0.374	-0.051	-0.421
ov_tcga_pan_can_atlas_2018	TCGA-13-0905-01	-0.001	1.12	-0.024	1.1	-0.968	0.062	-1
ov_tcga_pan_can_atlas_2018	TCGA-10-0928-01	-0.801	-0.572	0.032	0.15	-0.911	-0.895	0.075
ov_tcga_pan_can_atlas_2018	TCGA-72-4233-01	0.058	-0.208	0.553	0.553	-0.163	0.382	-0.626
ov_tcga_pan_can_atlas_2018	TCGA-13-0765-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-13-0800-01	1.71	-0.538	0.417	0.443	0.334	-0.326	0.171
ov_tcga_pan_can_atlas_2018	TCGA-24-0966-01	0	-0.004	0.103	0.163	-0.863	-1.01	-0.918
ov_tcga_pan_can_atlas_2018	TCGA-10-0930-01	0.688	0.27	0.691	-0.056	-0.31	0.298	-0.459
ov_tcga_pan_can_atlas_2018	TCGA-20-0996-01	-0.002	-0.042	-0.074	-0.074	-0.07	0.04	-0.013
ov_tcga_pan_can_atlas_2018	TCGA-09-0369-01	0.612	-0.213	1.06	0.388	-0.31	-0.288	-0.31
ov_tcga_pan_can_atlas_2018	TCGA-72-4237-01	0.564	0.027	0.072	0.053	-0.635	-0.627	-0.635
ov_tcga_pan_can_atlas_2018	TCGA-13-0799-01	0.012	-0.89	-0.021	-0.021	-0.845	-0.893	-0.845
ov_tcga_pan_can_atlas_2018	TCGA-72-4231-01	0.414	0.589	0.486	0.357	-0.339	0.465	-0.406
ov_tcga_pan_can_atlas_2018	TCGA-13-0921-01	-0.008	-0.586	-0.534	0.098	-0.515	0.664	-0.549
ov_tcga_pan_can_atlas_2018	TCGA-13-0755-01	-0.014	0.034	0.038	-0.791	0.041	-0.799	-0.767
ov_tcga_pan_can_atlas_2018	TCGA-13-0887-01	-0.756	-0.239	0.243	0.965	-0.712	0.06	-0.801
ov_tcga_pan_can_atlas_2018	TCGA-13-0797-01	-0.044	-0.021	-0.028	-0.084	-0.816	-0.838	-0.843
ov_tcga_pan_can_atlas_2018	TCGA-13-0760-01	-0.343	-0.319	2.11	-0.311	0.226	-0.661	-0.343
ov_tcga_pan_can_atlas_2018	TCGA-13-0883-01	0.195	-0.056	-0.129	-0.163	-0.6	-0.69	-0.164
ov_tcga_pan_can_atlas_2018	TCGA-13-0758-01	-0.338	-0.732	0.128	0.133	-0.637	0.068	-0.682
ov_tcga_pan_can_atlas_2018	TCGA-13-0724-01	0.626	-0.258	0.651	1.11	-0.292	-0.327	-0.289
ov_tcga_pan_can_atlas_2018	TCGA-72-4240-01	0.882	-0.565	0.634	0.03	-0.614	-0.615	-0.596
ov_tcga_pan_can_atlas_2018	TCGA-13-0904-01	-0.635	-0.58	0.013	-0.07	-0.626	-0.658	-0.627
ov_tcga_pan_can_atlas_2018	TCGA-13-0923-01	0.085	-0.367	1.54	1.53	-0.643	-0.768	-0.643
ov_tcga_pan_can_atlas_2018	TCGA-13-0720-01	-0.002	0.752	-0.134	0.531	-0.798	-0.84	-0.82
ov_tcga_pan_can_atlas_2018	TCGA-09-0364-01	0.507	0.05	-0.109	0.646	-0.567	0.463	-0.567
ov_tcga_pan_can_atlas_2018	TCGA-13-0725-01	0.048	-0.582	0.006	0.741	-0.715	-0.005	-0.747
ov_tcga_pan_can_atlas_2018	TCGA-13-0900-01	-0.883	1.49	0.022	0.019	-0.935	-0.922	-0.964
ov_tcga_pan_can_atlas_2018	TCGA-13-0910-01	-0.001	0.05	0.01	0.018	-0.827	-0.793	-0.817
ov_tcga_pan_can_atlas_2018	TCGA-13-0893-01	-0.05	-0.6	0.796	0.664	-0.51	-0.01	-0.51
ov_tcga_pan_can_atlas_2018	TCGA-10-0938-01	0.21	-0.458	2.06	2.03	-0.47	-0.465	-0.47
ov_tcga_pan_can_atlas_2018	TCGA-13-0897-01	-0.026	-0.771	0.032	0.024	-0.819	-0.851	-0.815
ov_tcga_pan_can_atlas_2018	TCGA-13-0793-01	0.034	0.016	0.071	0.632	-0.666	-0.643	-0.675
ov_tcga_pan_can_atlas_2018	TCGA-20-0990-01	-0.018	0.397	0.571	0.576	-0.6	-0.518	-0.592
ov_tcga_pan_can_atlas_2018	TCGA-09-0366-01	0.168	-0.459	0.1	0.12	-0.478	-0.396	-0.478
