STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	AURKA	BRCA1	BRCA2	TP53
ov_tcga_pan_can_atlas_2018	TCGA-24-1544-01	-0.3953	-1.0121	-0.3484	NA	NA	NA	0.706
ov_tcga_pan_can_atlas_2018	TCGA-24-1474-01	0.4614	0.416	0.448	NA	NA	NA	-0.3929
ov_tcga_pan_can_atlas_2018	TCGA-24-1471-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1470-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1469-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1467-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1466-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1464-01	-0.2502	0.9418	-0.0466	NA	NA	NA	1.7015
ov_tcga_pan_can_atlas_2018	TCGA-24-1463-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1436-01	0.14	-0.2438	0.7829	NA	NA	-0.5087	-1.1546
ov_tcga_pan_can_atlas_2018	TCGA-24-1435-01	0.1906	-0.7776	0.0347	NA	NA	-0.6574	-0.065
ov_tcga_pan_can_atlas_2018	TCGA-24-1434-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1431-01	0.3322	-0.7143	-0.3419	NA	NA	NA	-1.3696
ov_tcga_pan_can_atlas_2018	TCGA-24-1430-01	0.0994	-0.6546	0.4797	NA	NA	1.3228	-0.1655
ov_tcga_pan_can_atlas_2018	TCGA-24-1428-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1427-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1426-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1425-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1424-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1423-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1422-01	-0.709	1.2361	-0.5854	NA	NA	NA	1.4088
ov_tcga_pan_can_atlas_2018	TCGA-24-1419-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1418-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1417-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1416-01	-0.2755	1.1321	-0.7382	NA	NA	-0.0766	0.2034
ov_tcga_pan_can_atlas_2018	TCGA-24-1413-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1105-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1104-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-24-1103-01	-0.5236	0.1434	-0.9413	NA	NA	NA	-0.6535
ov_tcga_pan_can_atlas_2018	TCGA-23-2649-01	NA	NA	NA	NA	NA	NA	NA
ov_tcga_pan_can_atlas_2018	TCGA-23-2647-01	NA	NA	NA	NA	NA	NA	NA
